<NUMBER OF ZONES> 1698
<NUMBER OF NODES> 7926
<FIRST THRU NODE> 0
<NUMBER OF LINKS> 21194
<MINIMUM_NODE_ID> 0
<TRIP_FORMAT> 1
<COST_FUN_TYPE> 1
<END OF METADATA>

~origin    dest    capacity    length    fft    alpha    beta    speed_limit    toll    FTYPE    ATYPE    AMLANE    slope    fld    slr    tpa    bri
662    4945    22050.0    0.57    2.01    15    1.04    99    0.00    0    2    7   0.04   9999   9999   0   41.785000;
662    4946    22050.0    0.36    1.27    15    1.04    99    0.00    0    2    7   0.03   9999   9999   0   0.000000;
662    4947    22050.0    0.36    1.27    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
662    5351    22050.0    0.64    2.26    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
663    2993    22050.0    0.38    0.79    5.5    1.11    99    0.00    0    4    7   0.01   9999   9999   0   0.000000;
663    4057    22050.0    0.36    0.74    5.5    1.11    99    0.00    0    4    7   0.04   9999   9999   0   0.000000;
664    3561    22050.0    0.37    0.77    5.5    1.11    99    0.00    0    4    7   -0.02   9999   9999   0   0.000000;
664    4057    22050.0    0.33    0.68    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
664    5069    22050.0    0.72    1.49    5.5    1.11    99    0.00    0    4    7   -0.02   9999   9999   0   0.000000;
664    5079    22050.0    0.67    1.39    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
665    3561    22050.0    0.47    1.23    7    1.08    99    0.00    0    3    7   0.00   9999   9999   0   0.000000;
666    2980    22050.0    0.47    1.66    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
666    5075    22050.0    0.39    1.38    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
667    4096    22050.0    0.27    0.70    7    1.08    99    0.00    0    3    7   0.00   9999   9999   0   0.000000;
667    5061    22050.0    0.40    1.04    7    1.08    99    0.00    0    3    7   0.01   9999   9999   0   0.000000;
667    5071    22050.0    0.50    1.30    7    1.08    99    0.00    0    3    7   0.00   9999   9999   0   0.000000;
668    4096    22050.0    0.35    1.24    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
668    5072    22050.0    0.39    1.38    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
668    5073    22050.0    0.48    1.69    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
669    3193    22050.0    0.20    0.41    5.5    1.11    99    0.00    0    4    7   -0.03   9999   9999   0   0.000000;
669    5074    22050.0    0.48    0.99    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
670    3193    22050.0    0.59    2.08    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
671    3805    22050.0    0.56    1.98    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
672    2979    22050.0    0.43    1.12    7    1.08    99    0.00    0    3    7   -0.01   9999   9999   0   0.000000;
672    5076    22050.0    0.46    1.20    7    1.08    99    0.00    0    3    7   -0.02   9999   9999   0   0.000000;
673    2979    22050.0    0.54    1.91    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
673    5077    22050.0    0.31    1.09    15    1.04    99    0.00    0    2    7   0.05   9999   9999   0   295.320000;
674    2958    22050.0    0.16    0.56    15    1.04    99    0.00    0    2    7   0.09   9999   9999   0   0.000000;
674    5352    22050.0    0.20    0.71    15    1.04    99    0.00    0    2    7   -0.07   9999   9999   0   0.000000;
675    4943    22050.0    0.27    0.95    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
675    4944    22050.0    0.33    1.16    15    1.04    99    0.00    0    2    7   0.06   9999   9999   0   0.000000;
676    2949    22050.0    0.19    0.67    15    1.04    99    0.00    0    2    7   0.05   9999   9999   0   0.000000;
676    4943    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
677    2949    22050.0    0.37    1.31    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
677    3791    22050.0    0.52    1.84    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
677    3793    22050.0    0.21    0.74    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
678    5344    22050.0    0.18    0.64    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
679    2947    22050.0    0.12    0.42    2000    1.00    99    0.00    0    1    7   0.01   386   9999   0   0.000000;
679    4941    22050.0    0.21    0.74    2000    1.00    99    0.00    0    1    7   -0.00   364   9999   0   0.000000;
680    4942    22050.0    0.29    1.02    2000    1.00    99    0.00    0    1    7   -0.02   9999   9999   0   0.000000;
681    2975    22050.0    0.55    1.94    15    1.04    99    0.00    0    2    7   -0.01   386   0   0   0.000000;
681    4938    22050.0    0.15    0.53    15    1.04    99    0.00    0    2    7   -0.01   386   0   0   0.000000;
681    4939    22050.0    0.50    1.76    15    1.04    99    0.00    0    2    7   -0.00   386   0   0   0.000000;
682    2972    22050.0    0.79    1.63    5.5    1.11    99    0.00    0    4    7   -0.01   386   9999   0   0.000000;
682    2973    22050.0    0.47    0.97    5.5    1.11    99    0.00    0    4    7   -0.05   386   9999   0   0.000000;
682    3796    22050.0    0.81    1.68    5.5    1.11    99    0.00    0    4    7   -0.00   386   0   0   0.000000;
682    4933    22050.0    0.84    1.74    5.5    1.11    99    0.00    0    4    7   -0.01   386   9999   0   0.000000;
683    2967    22050.0    0.06    0.10    3    1.25    99    0.00    0    5    7   -0.01   9999   9999   0   0.000000;
683    4883    22050.0    0.88    1.51    3    1.25    99    0.00    0    5    7   -0.00   9999   9999   0   0.000000;
683    5363    22050.0    0.93    1.59    3    1.25    99    0.00    0    5    7   -0.00   9999   9999   0   0.000000;
684    2965    22050.0    0.29    0.60    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
684    5080    22050.0    0.81    1.68    5.5    1.11    99    0.00    0    4    7   -0.00   363   0   0   0.000000;
684    5081    22050.0    0.29    0.60    5.5    1.11    99    0.00    0    4    7   -0.01   9999   0   0   0.000000;
685    2964    22050.0    0.40    0.83    5.5    1.11    99    0.00    0    4    7   0.01   9999   0   0   0.000000;
685    2998    22050.0    0.45    0.93    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
685    4926    22050.0    0.57    1.18    5.5    1.11    99    0.00    0    4    7   0.00   9999   9999   0   0.000000;
686    2970    22050.0    0.48    0.82    3    1.25    99    0.00    0    5    7   0.01   9999   9999   0   0.000000;
686    4095    22050.0    0.27    0.46    3    1.25    99    0.00    0    5    7   0.00   9999   9999   0   0.000000;
686    4882    22050.0    0.28    0.48    3    1.25    99    0.00    0    5    7   -0.01   9999   9999   0   0.000000;
687    4934    22050.0    0.45    1.59    15    1.04    99    0.00    0    2    7   -0.03   364   9999   0   0.000000;
687    4935    22050.0    0.24    0.85    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
687    4936    22050.0    0.35    1.24    15    1.04    99    0.00    0    2    7   -0.02   9999   9999   0   0.000000;
687    4937    22050.0    0.70    2.47    15    1.04    99    0.00    0    2    7   -0.03   9999   9999   0   0.000000;
688    2953    22050.0    0.72    1.88    7    1.08    99    0.00    0    3    7   -0.00   9999   9999   0   0.000000;
688    2998    22050.0    0.61    1.59    7    1.08    99    0.00    0    3    7   -0.00   9999   9999   0   0.000000;
688    4929    22050.0    0.42    1.10    7    1.08    99    0.00    0    3    7   -0.05   9999   9999   0   0.000000;
689    3132    22050.0    0.34    1.20    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
690    3132    22050.0    0.40    1.41    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
690    5368    22050.0    0.23    0.81    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
691    5105    22050.0    0.50    1.76    15    1.04    99    0.00    0    2    7   -0.01   363   9999   0   0.000000;
691    5106    22050.0    0.70    2.47    15    1.04    99    0.00    0    2    7   -0.01   364   9999   0   0.000000;
692    2961    22050.0    0.30    0.78    7    1.08    99    0.00    0    3    7   -0.05   9999   9999   0   0.000000;
692    5082    22050.0    0.81    2.11    7    1.08    99    0.00    0    3    7   -0.01   9999   9999   0   0.000000;
693    2961    22050.0    0.25    0.52    5.5    1.11    99    0.00    0    4    7   0.01   9999   9999   0   0.000000;
693    5083    22050.0    0.27    0.56    5.5    1.11    99    0.00    0    4    7   0.02   9999   9999   0   0.000000;
694    5083    22050.0    0.52    1.36    7    1.08    99    0.00    0    3    7   -0.02   363   9999   0   0.000000;
694    5087    22050.0    0.62    1.62    7    1.08    99    0.00    0    3    7   0.00   363   9999   0   0.000000;
694    5090    22050.0    0.56    1.46    7    1.08    99    0.00    0    3    7   -0.00   363   9999   0   0.000000;
695    5099    22050.0    0.17    0.35    5.5    1.11    99    0.00    0    4    7   0.01   9999   9999   0   0.000000;
696    5102    22050.0    0.11    0.23    5.5    1.11    99    0.00    0    4    7   0.01   9999   9999   0   0.000000;
696    5104    22050.0    0.17    0.35    5.5    1.11    99    0.00    0    4    7   0.01   9999   9999   0   0.000000;
697    3129    22050.0    0.28    0.99    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
697    5101    22050.0    0.44    1.55    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
697    5102    22050.0    0.58    2.05    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
697    5103    22050.0    0.81    1.68    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
698    5090    22050.0    0.21    0.43    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
698    5096    22050.0    0.22    0.46    5.5    1.11    99    0.00    0    4    7   0.00   9999   9999   0   0.000000;
698    5366    22050.0    0.21    0.43    5.5    1.11    99    0.00    0    4    7   0.01   363   9999   0   0.000000;
699    5097    22050.0    0.12    0.42    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
699    5098    22050.0    0.15    0.53    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
700    5093    22050.0    0.57    1.49    7    1.08    99    0.00    0    3    7   0.00   9999   9999   0   0.000000;
700    5095    22050.0    0.36    0.94    7    1.08    99    0.00    0    3    7   -0.00   9999   9999   0   0.000000;
700    5366    22050.0    0.58    1.51    7    1.08    99    0.00    0    3    7   0.00   363   9999   0   0.000000;
701    5091    22050.0    0.32    0.83    7    1.08    99    0.00    0    3    7   -0.02   341   9999   0   0.000000;
701    5092    22050.0    0.24    0.63    7    1.08    99    0.00    0    3    7   -0.02   341   9999   0   0.000000;
701    5369    22050.0    0.19    0.50    7    1.08    99    0.00    0    3    7   -0.02   341   0   0   0.000000;
702    5086    22050.0    0.55    1.14    5.5    1.11    99    0.00    0    4    7   -0.00   363   9999   0   0.000000;
702    5089    22050.0    0.45    0.93    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
702    5370    22050.0    0.32    0.66    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
703    5084    22050.0    0.60    1.03    3    1.25    99    0.00    0    5    7   -0.02   9999   9999   0   0.000000;
703    5085    22050.0    0.74    1.27    3    1.25    99    0.00    0    5    7   -0.00   9999   9999   0   0.000000;
704    2934    22050.0    0.72    1.88    7    1.08    99    0.00    0    3    7   0.02   9999   9999   0   0.000000;
704    5134    22050.0    0.42    1.10    7    1.08    99    0.00    0    3    7   0.01   9999   9999   0   0.000000;
705    5137    22050.0    1.78    2.67    8    1.07    99    0.00    0    6    7   -0.00   9999   9999   0   0.000000;
705    5141    22050.0    1.44    2.16    8    1.07    99    0.00    0    6    7   -0.01   9999   9999   0   0.000000;
706    5140    22050.0    1.55    2.33    8    1.07    99    0.00    0    6    7   0.01   318   0   0   0.000000;
706    5340    22050.0    0.81    1.22    8    1.07    99    0.00    0    6    7   -0.00   9999   9999   0   0.000000;
707    5342    22050.0    0.84    1.26    8    1.07    99    0.00    0    6    7   -0.00   9999   9999   0   0.000000;
708    5342    22050.0    2.15    3.23    8    1.07    99    0.00    0    6    7   -0.00   340   0   0   0.000000;
709    5163    22050.0    0.45    0.77    3    1.25    99    0.00    0    5    7   -0.01   9999   9999   0   0.000000;
710    5202    22050.0    1.14    1.71    8    1.07    99    0.00    0    6    7   -0.00   9999   9999   0   0.000000;
710    5203    22050.0    0.54    0.81    8    1.07    99    0.00    0    6    7   -0.01   9999   9999   0   0.000000;
711    3565    22050.0    0.55    1.14    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
711    5164    22050.0    0.86    1.78    5.5    1.11    99    0.00    0    4    7   -0.02   9999   9999   0   0.000000;
712    5152    22050.0    0.10    0.21    5.5    1.11    99    0.00    0    4    7   0.02   9999   9999   0   0.000000;
713    5153    22050.0    0.39    0.81    5.5    1.11    99    0.00    0    4    7   -0.02   9999   9999   0   0.000000;
713    5154    22050.0    0.31    0.64    5.5    1.11    99    0.00    0    4    7   0.02   9999   9999   0   0.000000;
713    5155    22050.0    0.24    0.50    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
714    3051    22050.0    0.97    1.66    3    1.25    99    0.00    0    5    7   0.03   9999   9999   0   0.000000;
714    5162    22050.0    0.96    1.65    3    1.25    99    0.00    0    5    7   0.04   9999   9999   0   196.310000;
715    3049    22050.0    0.63    1.08    3    1.25    99    0.00    0    5    7   -0.02   9999   9999   0   0.000000;
715    5163    22050.0    0.59    1.01    3    1.25    99    0.00    0    5    7   -0.03   9999   9999   0   0.000000;
716    5158    22050.0    0.38    0.99    7    1.08    99    0.00    0    3    7   0.04   9999   9999   0   0.000000;
716    5161    22050.0    0.39    1.02    7    1.08    99    0.00    0    3    7   -0.01   9999   9999   0   0.000000;
717    5156    22050.0    0.98    2.56    7    1.08    99    0.00    0    3    7   -0.02   9999   9999   0   0.000000;
717    5160    22050.0    0.30    0.78    7    1.08    99    0.00    0    3    7   -0.04   9999   9999   0   0.000000;
718    5138    22050.0    0.41    0.85    5.5    1.11    99    0.00    0    4    7   -0.04   9999   9999   0   0.000000;
